order_id,order_date,region,channel,category,product,unit_price,quantity,discount_rate,revenue
4183,2024-03-11,North,Store,Beauty,Skincare,239.82,2,0.08,441.94
4184,2024-02-14,South,Store,Grocery,Cereal,64.28,1,0.08,58.98
4185,2024-07-14,East,Store,Electronics,Speaker,119.76,3,0.13,314.02
4186,2024-05-12,West,Store,Home,Lamp,144.21,3,0.02,422.37
4187,2024-05-28,West,Online,Grocery,Beverages,284.8,4,0.09,1032.58
4188,2024-05-09,East,Store,Electronics,Speaker,178.36,4,0.05,676.11
4189,2024-08-20,West,Store,Home,Chair,233.29,4,0.18,769.45
4190,2024-06-23,East,Store,Home,Lamp,40.45,4,0.01,160.07
4191,2024-11-17,West,Online,Grocery,Cereal,28.09,4,0.05,106.29
4192,2024-08-06,West,Online,Electronics,Speaker,108.97,2,0.18,179.6
4193,2024-03-23,East,Online,Fashion,Jeans,42.61,3,0.15,109.13
4194,2024-04-17,East,Online,Beauty,Shampoo,95.33,2,0.01,188.17
4195,2024-06-24,West,Online,Home,Cookware,118.97,2,0.2,190.93
4196,2024-08-06,West,Store,Electronics,Headphones,150.54,3,0.16,379.97
4197,2024-12-28,West,Online,Beauty,Makeup,155.76,4,0.07,576.5
4198,2024-03-31,East,Online,Beauty,Shampoo,155.98,1,0.02,152.43
4199,2024-06-07,North,Store,Grocery,Snacks,245.29,1,0.07,227.01
4200,2024-02-27,East,Store,Grocery,Beverages,249.52,4,0.05,945.96
4201,2024-05-16,South,Store,Beauty,Shampoo,239.12,4,0.15,814.88
4202,2024-04-20,North,Online,Fashion,Jacket,170.62,4,0.15,579.5
4203,2024-08-12,East,Online,Grocery,Snacks,85.8,4,0.18,282.47
4204,2024-06-22,South,Online,Home,Chair,103.97,4,0.06,391.68
4205,2024-05-27,East,Online,Grocery,Cereal,213.31,1,0.11,190.83
4206,2024-01-16,South,Store,Beauty,Perfume,241.37,3,0.15,616.37
4207,2024-09-01,West,Store,Grocery,Beverages,236.08,1,0.13,205.4
4208,2024-09-20,North,Store,Beauty,Skincare,67.19,4,0.09,245.37
4209,2024-07-15,East,Store,Home,Cookware,58.98,4,0.15,199.52
4210,2024-04-03,West,Store,Home,Lamp,54.53,3,0.04,157.21
4211,2024-05-31,East,Store,Fashion,Jeans,188.7,4,0.01,746.27
4212,2024-07-07,South,Online,Grocery,Spices,218.72,2,0.02,429.23
4213,2024-07-16,West,Store,Home,Table,175.25,2,0.07,325.02
4214,2024-12-06,East,Store,Electronics,Speaker,64.76,1,0.13,56.53
4215,2024-05-23,West,Online,Electronics,Headphones,247.66,4,0.02,975.45
4216,2024-12-27,North,Store,Fashion,Shoes,229.9,1,0.1,206.73
4217,2024-12-11,South,Store,Beauty,Perfume,262.74,2,0.13,456.76
4218,2024-02-15,South,Store,Home,Cookware,295.64,2,0.09,539.78
4219,2024-09-06,West,Store,Grocery,Snacks,221.7,3,0.11,588.98
4220,2024-03-01,North,Online,Grocery,Beverages,269.28,2,0.13,467.94
4221,2024-10-30,North,Store,Home,Chair,59.26,1,0.14,50.78
4222,2024-10-09,North,Store,Grocery,Beverages,152.03,2,0.06,285.85
4223,2024-09-28,North,Store,Home,Lamp,190.98,2,0.11,339.51
4224,2024-03-12,North,Store,Home,Chair,79.52,2,0.15,134.56
4225,2024-03-30,North,Online,Fashion,Shoes,148.08,3,0.19,360.71
4226,2024-01-10,West,Online,Beauty,Shampoo,134.38,3,0.01,400.2
4227,2024-05-11,West,Online,Home,Table,185.92,2,0.15,315.76
4228,2024-10-26,East,Store,Electronics,Headphones,42.73,4,0.19,137.76
4229,2024-01-08,South,Store,Grocery,Beverages,127.82,4,0.16,429.46
4230,2024-04-10,North,Store,Electronics,Speaker,186.84,2,0.0,372.98
4231,2024-08-18,East,Online,Grocery,Snacks,77.42,4,0.11,276.96
4232,2024-08-08,North,Online,Fashion,Jeans,299.36,4,0.05,1139.33
4233,2024-02-06,North,Online,Fashion,Shoes,35.88,2,0.03,69.64
4234,2024-01-13,South,Store,Fashion,T-Shirt,227.95,4,0.11,813.99
4235,2024-09-09,South,Online,Grocery,Spices,267.34,1,0.01,264.72
4236,2024-09-09,West,Online,Electronics,Phone,15.23,4,0.16,51.0
4237,2024-03-08,East,Online,Electronics,Phone,39.45,4,0.11,140.77
4238,2024-04-27,South,Online,Beauty,Makeup,144.64,4,0.15,490.86
4239,2024-07-07,West,Store,Beauty,Perfume,144.36,2,0.05,275.44
4240,2024-11-01,South,Store,Fashion,Jacket,186.88,4,0.13,652.83
4241,2024-12-07,North,Online,Electronics,Phone,167.27,4,0.19,544.42
4242,2024-08-03,East,Online,Fashion,Shoes,213.29,3,0.01,631.47
4243,2024-11-01,East,Online,Fashion,Jacket,19.11,2,0.13,33.42
4244,2024-06-15,East,Online,Fashion,Jeans,230.99,4,0.08,848.24
4245,2024-06-09,North,Online,Fashion,Jeans,288.06,1,0.16,240.95
4246,2024-07-17,North,Online,Home,Chair,19.31,2,0.06,36.14
4247,2024-05-19,North,Store,Fashion,Jacket,128.58,2,0.09,233.06
4248,2024-12-27,East,Store,Fashion,T-Shirt,131.18,2,0.19,211.75
4249,2024-01-30,North,Online,Home,Lamp,118.88,1,0.11,105.88
4250,2024-11-15,West,Online,Grocery,Spices,84.52,2,0.16,142.29
4251,2024-10-15,North,Store,Home,Table,127.1,4,0.11,451.77
4252,2024-02-27,North,Store,Electronics,Phone,61.88,4,0.07,230.91
4253,2024-03-13,East,Online,Fashion,Jeans,67.11,1,0.1,60.48
4254,2024-07-18,South,Store,Beauty,Makeup,282.69,2,0.06,533.4
4255,2024-05-03,South,Store,Grocery,Spices,101.92,4,0.08,375.45
4256,2024-03-19,West,Online,Electronics,Speaker,164.15,2,0.17,273.88
4257,2024-09-10,East,Online,Home,Chair,43.76,4,0.16,147.73
4258,2024-07-10,North,Online,Beauty,Makeup,86.75,3,0.11,231.96
4259,2024-06-20,West,Online,Home,Lamp,26.42,1,0.13,23.07
4260,2024-05-17,East,Online,Home,Cookware,217.63,1,0.06,204.39
4261,2024-09-12,North,Online,Home,Lamp,290.03,3,0.12,767.04
4262,2024-09-22,North,Online,Grocery,Snacks,288.19,2,0.07,538.88
4263,2024-10-25,West,Online,Grocery,Cereal,21.42,4,0.17,71.12
4264,2024-07-01,East,Online,Fashion,Jacket,195.58,2,0.19,317.34
4265,2024-12-12,West,Online,Home,Chair,63.9,3,0.08,175.45
4266,2024-10-25,West,Store,Beauty,Shampoo,157.85,4,0.08,583.38
4267,2024-11-06,East,Online,Electronics,Laptop,285.03,4,0.18,939.37
4268,2024-02-16,West,Store,Home,Table,247.82,2,0.06,467.57
4269,2024-12-20,West,Store,Fashion,Jacket,166.91,4,0.17,555.06
4270,2024-09-08,South,Store,Beauty,Perfume,131.28,4,0.04,501.99
4271,2024-04-12,North,Store,Home,Cookware,190.0,3,0.01,565.78
4272,2024-08-30,North,Online,Grocery,Beverages,42.86,3,0.01,126.67
4273,2024-02-25,North,Store,Grocery,Beverages,195.21,3,0.13,510.58
4274,2024-05-10,West,Store,Fashion,T-Shirt,133.37,2,0.2,213.95
4275,2024-01-23,East,Online,Home,Table,61.64,4,0.08,226.56
4276,2024-06-24,East,Online,Grocery,Snacks,141.09,1,0.18,115.53
4277,2024-12-28,East,Store,Beauty,Makeup,64.29,2,0.07,118.96
4278,2024-10-05,South,Online,Grocery,Beverages,252.21,3,0.03,730.73
4279,2024-12-17,South,Store,Beauty,Perfume,52.23,1,0.08,48.22
4280,2024-07-08,North,Store,Electronics,Speaker,263.92,2,0.01,521.88
4281,2024-08-09,East,Store,Home,Cookware,156.6,3,0.0,468.17
4282,2024-05-26,North,Store,Home,Table,128.31,4,0.09,464.77
4283,2024-12-24,West,Online,Beauty,Makeup,156.37,4,0.18,513.17
4284,2024-11-15,East,Online,Beauty,Perfume,127.91,4,0.19,414.09
4285,2024-04-19,West,Store,Home,Lamp,234.72,1,0.06,219.6
4286,2024-09-24,East,Store,Electronics,Headphones,288.14,4,0.02,1130.82
4287,2024-05-27,East,Online,Grocery,Snacks,81.57,1,0.08,75.18
4288,2024-04-09,West,Online,Home,Lamp,84.35,1,0.09,76.46
4289,2024-02-20,North,Online,Beauty,Shampoo,236.45,1,0.15,201.75
4290,2024-03-04,West,Store,Electronics,Headphones,236.5,3,0.1,636.31
4291,2024-09-11,North,Online,Electronics,Speaker,154.31,3,0.19,376.86
4292,2024-08-13,West,Store,Beauty,Skincare,211.44,4,0.02,830.13
4293,2024-10-10,North,Store,Grocery,Snacks,278.04,2,0.02,542.93
4294,2024-02-18,North,Store,Beauty,Perfume,261.49,4,0.02,1025.21
4295,2024-09-22,South,Online,Beauty,Perfume,79.31,4,0.12,279.16
4296,2024-04-18,North,Store,Beauty,Shampoo,299.99,1,0.02,294.46
4297,2024-12-01,East,Online,Beauty,Makeup,83.9,2,0.12,147.79
4298,2024-01-07,East,Store,Beauty,Skincare,60.6,3,0.18,148.19
4299,2024-10-28,North,Store,Home,Lamp,274.76,4,0.03,1062.14
4300,2024-11-26,North,Store,Beauty,Shampoo,221.96,2,0.1,397.53
4301,2024-01-27,South,Store,Home,Lamp,237.69,3,0.07,660.37
4302,2024-02-09,North,Store,Fashion,Shoes,230.35,3,0.18,569.48
4303,2024-12-14,West,Online,Home,Lamp,86.0,4,0.11,305.51
4304,2024-07-17,East,Store,Beauty,Perfume,92.75,4,0.18,305.27
4305,2024-01-09,West,Store,Grocery,Spices,296.35,2,0.16,499.66
4306,2024-10-07,East,Store,Home,Table,231.6,4,0.12,817.91
4307,2024-01-13,West,Store,Fashion,T-Shirt,103.13,3,0.09,281.05
4308,2024-06-10,South,Online,Fashion,T-Shirt,26.44,2,0.01,52.45
4309,2024-03-07,East,Online,Fashion,Shoes,33.63,1,0.04,32.31
4310,2024-11-10,North,Online,Grocery,Cereal,124.27,3,0.11,333.08
4311,2024-07-09,North,Store,Beauty,Skincare,47.89,4,0.03,185.72
4312,2024-01-23,East,Online,Electronics,Headphones,204.44,1,0.12,179.14
4313,2024-07-17,North,Store,Grocery,Cereal,106.45,1,0.15,90.72
4314,2024-11-02,East,Online,Beauty,Shampoo,197.47,3,0.17,488.84
4315,2024-11-05,East,Online,Home,Lamp,85.18,4,0.15,288.96
4316,2024-12-08,South,Online,Home,Chair,192.02,3,0.02,566.19
4317,2024-12-09,South,Online,Grocery,Snacks,145.37,4,0.02,571.49
4318,2024-05-29,South,Online,Home,Table,260.64,1,0.11,232.55
4319,2024-05-14,South,Store,Fashion,Jacket,160.47,1,0.1,145.21
4320,2024-02-28,South,Online,Beauty,Makeup,175.81,2,0.18,289.38
4321,2024-11-22,South,Store,Fashion,T-Shirt,113.85,4,0.09,415.37
4322,2024-04-07,West,Online,Home,Table,146.49,4,0.1,529.83
4323,2024-04-19,North,Online,Electronics,Phone,64.26,3,0.09,175.3
4324,2024-01-16,South,Store,Electronics,Phone,197.42,2,0.07,368.13
4325,2024-03-25,West,Online,Electronics,Headphones,281.1,1,0.18,229.29
4326,2024-09-15,South,Store,Home,Cookware,163.85,4,0.02,640.05
4327,2024-08-26,North,Store,Electronics,Phone,184.55,4,0.06,693.94
4328,2024-03-07,North,Online,Electronics,Speaker,266.9,3,0.11,715.65
4329,2024-09-12,West,Online,Fashion,Jeans,137.03,3,0.02,403.88
4330,2024-07-11,South,Store,Grocery,Cereal,148.36,1,0.17,122.45
4331,2024-08-03,West,Store,Home,Cookware,256.07,1,0.03,248.23
4332,2024-01-14,South,Store,Electronics,Headphones,192.47,2,0.17,321.26
4333,2024-05-31,South,Online,Grocery,Snacks,185.28,3,0.04,536.35
4334,2024-09-16,North,Store,Home,Chair,69.36,3,0.1,187.95
4335,2024-02-25,South,Online,Home,Lamp,50.81,1,0.06,47.55
4336,2024-01-09,West,Store,Grocery,Spices,35.46,1,0.1,31.97
4337,2024-09-06,South,Online,Grocery,Snacks,257.29,2,0.02,503.44
4338,2024-02-24,West,Store,Beauty,Skincare,282.66,3,0.09,768.23
4339,2024-08-19,North,Store,Home,Lamp,259.27,4,0.1,935.74
4340,2024-06-08,East,Online,Fashion,T-Shirt,180.02,1,0.08,164.83
4341,2024-05-30,North,Online,Beauty,Makeup,160.91,3,0.04,464.46
4342,2024-07-01,North,Online,Beauty,Makeup,61.39,4,0.16,205.67
4343,2024-12-10,West,Store,Grocery,Beverages,112.03,3,0.15,284.27
4344,2024-07-08,South,Store,Fashion,T-Shirt,142.74,2,0.1,256.62
4345,2024-06-17,West,Online,Home,Table,289.08,2,0.05,550.18
4346,2024-03-10,North,Online,Grocery,Beverages,207.82,4,0.08,763.5
4347,2024-12-16,East,Online,Grocery,Spices,39.73,4,0.17,131.34
4348,2024-11-03,East,Store,Electronics,Laptop,23.2,1,0.19,18.8
4349,2024-02-10,South,Online,Beauty,Shampoo,240.02,1,0.1,216.88
4350,2024-02-17,West,Store,Home,Cookware,192.55,4,0.1,690.0
4351,2024-10-24,West,Store,Home,Cookware,20.46,4,0.13,71.09
4352,2024-10-30,West,Online,Grocery,Spices,146.91,2,0.16,246.19
4353,2024-03-03,South,Online,Grocery,Beverages,31.58,2,0.15,53.4
4354,2024-04-28,South,Store,Fashion,Shoes,294.33,2,0.11,521.35
4355,2024-05-23,West,Online,Fashion,Shoes,71.41,2,0.09,130.53
4356,2024-12-13,North,Store,Electronics,Laptop,226.35,2,0.09,413.12
4357,2024-07-23,East,Online,Home,Table,234.93,3,0.16,591.48
4358,2024-11-23,West,Store,Fashion,Shoes,250.99,2,0.19,407.42
4359,2024-09-12,East,Online,Home,Cookware,297.59,4,0.09,1088.96
4360,2024-08-07,North,Online,Grocery,Cereal,52.07,3,0.06,146.11
4361,2024-01-04,East,Store,Beauty,Skincare,55.16,4,0.04,211.08
4362,2024-09-03,East,Store,Electronics,Phone,168.34,2,0.07,313.82
4363,2024-04-18,West,Store,Electronics,Laptop,197.35,4,0.1,709.32
4364,2024-08-05,West,Online,Fashion,Jeans,64.45,4,0.2,206.75
4365,2024-02-20,North,Online,Home,Chair,128.31,1,0.03,124.52
4366,2024-07-28,North,Store,Electronics,Headphones,218.6,1,0.09,198.77
4367,2024-04-17,North,Online,Grocery,Cereal,86.64,3,0.09,237.11
4368,2024-02-07,South,Store,Home,Table,181.07,4,0.2,582.51
4369,2024-12-19,East,Online,Grocery,Snacks,206.75,3,0.15,528.71
4370,2024-03-24,West,Store,Electronics,Laptop,76.04,1,0.05,71.91
4371,2024-11-11,West,Store,Beauty,Perfume,133.64,1,0.05,127.14
4372,2024-02-28,West,Online,Grocery,Cereal,130.81,1,0.19,105.88
4373,2024-11-28,East,Online,Grocery,Cereal,70.81,2,0.14,122.05
4374,2024-11-28,North,Online,Grocery,Beverages,98.42,4,0.1,354.42
4375,2024-01-11,West,Online,Grocery,Spices,239.1,2,0.04,459.6
4376,2024-06-06,West,Store,Beauty,Makeup,224.55,1,0.14,192.03
4377,2024-05-12,East,Store,Fashion,T-Shirt,249.71,3,0.07,697.11
4378,2024-12-02,North,Store,Grocery,Spices,143.51,3,0.18,354.78
4379,2024-03-28,North,Store,Grocery,Snacks,22.33,2,0.19,35.98
4380,2024-03-18,West,Online,Fashion,Shoes,281.25,4,0.16,944.9
4381,2024-05-12,North,Store,Electronics,Laptop,275.0,4,0.04,1052.71
4382,2024-05-16,South,Online,Electronics,Headphones,196.33,2,0.0,391.21
4383,2024-01-14,East,Online,Beauty,Perfume,269.67,2,0.03,524.79
4384,2024-09-11,North,Online,Home,Chair,87.34,3,0.19,211.63
4385,2024-10-31,South,Online,Fashion,Jacket,277.62,4,0.11,991.4
4386,2024-10-17,North,Online,Fashion,T-Shirt,158.2,1,0.14,136.6
4387,2024-08-04,South,Online,Home,Cookware,81.38,4,0.04,312.77
4388,2024-02-20,West,Store,Electronics,Speaker,13.58,1,0.11,12.07
4389,2024-11-28,East,Online,Home,Table,163.42,2,0.04,314.16
4390,2024-09-23,West,Store,Grocery,Beverages,118.56,3,0.16,299.36
4391,2024-10-13,North,Store,Fashion,Shoes,64.03,4,0.02,250.36
4392,2024-11-04,East,Online,Home,Table,57.7,3,0.14,148.13
4393,2024-11-28,North,Store,Grocery,Cereal,15.02,1,0.11,13.31
4394,2024-01-21,North,Store,Beauty,Perfume,134.14,1,0.04,129.33
4395,2024-10-20,South,Online,Electronics,Speaker,67.69,2,0.16,113.28
4396,2024-03-29,East,Online,Electronics,Speaker,17.47,1,0.05,16.67
4397,2024-03-27,South,Store,Fashion,Shoes,239.75,4,0.02,944.01
4398,2024-04-03,North,Store,Electronics,Speaker,163.53,1,0.02,161.02
4399,2024-10-10,North,Store,Electronics,Headphones,15.61,3,0.19,37.76
4400,2024-07-24,South,Store,Fashion,Shoes,160.18,2,0.08,293.45
4401,2024-04-18,South,Online,Fashion,T-Shirt,17.92,2,0.13,31.03
4402,2024-12-20,East,Store,Beauty,Shampoo,147.19,4,0.18,484.94
4403,2024-07-14,South,Online,Home,Table,72.61,3,0.04,208.36
4404,2024-05-20,East,Online,Electronics,Laptop,240.09,1,0.09,217.82
4405,2024-12-13,North,Online,Electronics,Headphones,287.45,4,0.13,1002.37
4406,2024-09-28,North,Online,Fashion,Jacket,237.7,2,0.11,424.33
4407,2024-05-30,West,Store,Fashion,T-Shirt,134.46,4,0.08,492.93
4408,2024-10-31,South,Store,Home,Chair,142.75,4,0.19,464.78
4409,2024-11-14,South,Online,Fashion,Jeans,16.13,2,0.17,26.79
4410,2024-06-06,North,Online,Fashion,Shoes,225.89,2,0.19,367.51
4411,2024-04-18,West,Online,Fashion,Jeans,81.64,2,0.18,133.11
4412,2024-06-10,North,Online,Grocery,Spices,216.36,4,0.15,731.46
4413,2024-08-24,South,Store,Fashion,Shoes,62.67,2,0.15,106.63
4414,2024-02-09,South,Online,Grocery,Spices,55.2,4,0.04,211.13
4415,2024-08-20,South,Online,Electronics,Speaker,223.9,3,0.14,574.8
4416,2024-12-13,South,Online,Grocery,Cereal,298.15,3,0.16,748.57
4417,2024-01-14,East,Online,Electronics,Phone,98.62,4,0.08,361.41
4418,2024-05-01,South,Store,Fashion,T-Shirt,67.82,1,0.16,56.92
4419,2024-02-03,East,Online,Grocery,Cereal,126.64,4,0.16,426.92
4420,2024-02-02,East,Store,Fashion,Jeans,279.26,4,0.02,1091.98
4421,2024-04-21,West,Store,Electronics,Headphones,191.01,4,0.03,738.58
4422,2024-01-17,West,Store,Home,Lamp,241.54,1,0.16,203.46
4423,2024-06-07,South,Online,Beauty,Skincare,102.25,1,0.13,88.48
4424,2024-05-26,North,Online,Home,Table,249.76,4,0.11,887.54
4425,2024-02-18,East,Store,Grocery,Snacks,35.61,4,0.09,129.16
4426,2024-05-30,North,Online,Electronics,Phone,187.09,2,0.16,314.73
4427,2024-06-26,West,Store,Home,Lamp,54.44,2,0.04,104.64
4428,2024-07-26,North,Store,Grocery,Beverages,229.43,1,0.06,214.85
4429,2024-11-04,East,Store,Grocery,Cereal,79.67,4,0.18,260.59
4430,2024-08-15,South,Online,Grocery,Spices,165.22,1,0.15,141.23
4431,2024-10-04,West,Store,Grocery,Beverages,257.41,2,0.06,481.5
4432,2024-09-21,North,Online,Electronics,Speaker,44.35,1,0.13,38.36
4433,2024-02-06,North,Online,Home,Lamp,214.28,1,0.06,202.04
4434,2024-03-11,South,Online,Beauty,Skincare,297.56,4,0.07,1105.21
4435,2024-04-20,West,Store,Beauty,Skincare,18.08,4,0.01,71.83
4436,2024-05-16,North,Online,Grocery,Snacks,61.21,1,0.12,54.04
4437,2024-04-11,West,Online,Home,Cookware,64.44,3,0.18,157.98
4438,2024-03-14,North,Online,Fashion,T-Shirt,75.59,2,0.13,131.11
4439,2024-05-19,East,Online,Fashion,T-Shirt,31.55,1,0.0,31.55
4440,2024-01-24,West,Online,Beauty,Perfume,36.83,1,0.16,30.81
4441,2024-08-15,West,Store,Grocery,Snacks,161.46,1,0.02,157.54
4442,2024-02-10,West,Store,Home,Lamp,18.79,3,0.16,47.6
4443,2024-11-19,North,Store,Grocery,Snacks,239.13,1,0.03,232.71
4444,2024-03-04,East,Store,Beauty,Skincare,80.86,2,0.07,150.57
4445,2024-08-10,South,Store,Beauty,Skincare,22.02,1,0.06,20.75
4446,2024-05-03,South,Online,Electronics,Speaker,16.89,3,0.18,41.31
4447,2024-10-23,West,Online,Home,Lamp,189.26,4,0.11,670.72
4448,2024-10-29,South,Online,Beauty,Makeup,162.22,1,0.02,158.45
4449,2024-08-07,South,Online,Beauty,Makeup,74.41,1,0.16,62.31
4450,2024-12-09,South,Online,Electronics,Speaker,281.19,2,0.14,484.35
4451,2024-06-21,East,Online,Grocery,Snacks,245.23,3,0.13,639.0
4452,2024-12-12,West,Online,Beauty,Perfume,21.92,2,0.02,42.92
4453,2024-03-14,East,Store,Grocery,Spices,234.88,4,0.13,814.79
4454,2024-01-04,West,Store,Beauty,Skincare,154.85,2,0.08,284.65
4455,2024-11-01,North,Online,Fashion,Shoes,60.36,2,0.04,115.47
4456,2024-11-13,West,Store,Fashion,Shoes,28.67,4,0.2,92.17
4457,2024-02-02,West,Store,Grocery,Cereal,194.02,3,0.07,540.05
4458,2024-12-07,South,Online,Beauty,Makeup,20.6,1,0.17,17.0
4459,2024-04-28,North,Store,Beauty,Makeup,116.2,1,0.06,109.38
4460,2024-01-23,South,Store,Grocery,Cereal,74.39,4,0.07,277.48
4461,2024-09-07,West,Store,Electronics,Laptop,149.08,1,0.16,125.52
4462,2024-12-30,South,Store,Electronics,Headphones,282.28,4,0.13,981.92
4463,2024-03-24,East,Online,Grocery,Beverages,238.64,3,0.09,649.55
4464,2024-06-14,North,Store,Grocery,Snacks,93.97,3,0.12,246.78
4465,2024-01-07,West,Store,Fashion,Jeans,30.98,4,0.12,108.43
4466,2024-02-16,West,Online,Grocery,Snacks,207.3,4,0.09,752.73
4467,2024-02-09,East,Store,Fashion,Jeans,166.51,3,0.11,445.2
4468,2024-05-07,South,Online,Fashion,T-Shirt,75.17,2,0.09,137.16
4469,2024-08-11,North,Online,Grocery,Spices,252.85,1,0.05,240.65
4470,2024-03-06,West,Store,Beauty,Perfume,262.37,4,0.14,902.32
4471,2024-09-04,North,Store,Home,Table,266.87,2,0.17,440.64
4472,2024-10-09,South,Store,Beauty,Shampoo,206.68,2,0.12,362.6
4473,2024-09-27,East,Online,Grocery,Beverages,241.27,1,0.14,207.99
4474,2024-01-30,South,Online,Home,Chair,183.3,1,0.18,150.75
4475,2024-05-12,North,Store,Electronics,Headphones,91.56,2,0.06,172.97
4476,2024-12-18,East,Online,Home,Lamp,134.38,4,0.12,471.39
4477,2024-08-07,South,Online,Fashion,Jacket,218.94,2,0.19,354.44
4478,2024-03-29,North,Online,Home,Cookware,34.86,3,0.17,87.23
4479,2024-07-02,South,Store,Grocery,Beverages,54.1,3,0.15,138.31
4480,2024-10-02,North,Store,Beauty,Shampoo,176.9,4,0.05,669.25
4481,2024-02-29,South,Store,Home,Table,193.84,3,0.08,534.94
4482,2024-03-03,West,Store,Beauty,Skincare,88.92,3,0.09,241.73
4483,2024-04-27,South,Online,Grocery,Beverages,261.16,4,0.05,996.35
4484,2024-10-02,East,Store,Grocery,Spices,21.58,1,0.02,21.13
4485,2024-09-10,East,Online,Home,Lamp,163.21,1,0.16,137.57
4486,2024-12-07,West,Store,Beauty,Shampoo,185.21,4,0.17,616.83
4487,2024-01-04,South,Online,Grocery,Beverages,209.06,4,0.09,764.14
4488,2024-04-21,South,Store,Fashion,Jacket,23.68,1,0.08,21.71
4489,2024-01-13,North,Store,Grocery,Beverages,254.66,3,0.09,696.08
4490,2024-12-05,North,Store,Fashion,Jacket,45.35,4,0.14,156.06
4491,2024-11-12,North,Online,Fashion,Jeans,148.94,1,0.03,145.11
4492,2024-03-29,West,Online,Electronics,Speaker,14.29,2,0.2,22.91
4493,2024-12-26,East,Store,Beauty,Makeup,261.74,3,0.03,762.56
4494,2024-02-04,West,Online,Grocery,Spices,48.48,1,0.11,43.17
4495,2024-09-05,North,Online,Fashion,Shoes,55.59,2,0.14,95.53
4496,2024-12-26,South,Store,Beauty,Makeup,129.62,2,0.1,233.71
4497,2024-12-21,West,Online,Fashion,Jacket,251.85,3,0.12,661.7
4498,2024-10-13,North,Store,Electronics,Speaker,220.94,3,0.15,560.92
4499,2024-01-10,East,Store,Electronics,Laptop,185.34,4,0.2,594.84
4500,2024-12-19,West,Online,Home,Cookware,188.62,3,0.07,527.68
4501,2024-10-24,East,Store,Fashion,Jeans,222.58,1,0.08,205.48
4502,2024-07-27,West,Online,Home,Lamp,224.49,4,0.15,760.72
4503,2024-11-01,South,Online,Grocery,Snacks,240.01,2,0.1,433.02
4504,2024-12-03,North,Online,Beauty,Perfume,86.58,2,0.08,159.91
4505,2024-09-02,North,Store,Grocery,Snacks,60.33,3,0.15,153.31
4506,2024-11-04,East,Store,Beauty,Shampoo,27.54,3,0.04,79.25
4507,2024-05-28,West,Online,Beauty,Perfume,14.41,4,0.16,48.37
4508,2024-05-05,South,Online,Beauty,Skincare,233.16,2,0.2,374.71
4509,2024-07-10,South,Online,Beauty,Perfume,89.2,3,0.06,251.84
4510,2024-12-31,East,Store,Fashion,T-Shirt,263.45,1,0.12,232.42
4511,2024-03-17,West,Store,Beauty,Skincare,233.29,3,0.01,695.38
4512,2024-11-09,South,Online,Beauty,Perfume,124.16,4,0.2,399.76
4513,2024-09-16,West,Online,Home,Lamp,47.54,2,0.12,83.38
4514,2024-11-03,North,Online,Home,Cookware,287.32,1,0.07,266.45
4515,2024-04-04,South,Store,Fashion,Shoes,112.25,1,0.16,94.76
4516,2024-03-19,East,Online,Home,Chair,11.2,4,0.17,37.4
4517,2024-04-18,North,Online,Grocery,Spices,247.56,4,0.0,986.36
4518,2024-06-01,East,Online,Grocery,Spices,114.38,3,0.09,310.84
4519,2024-03-26,North,Online,Home,Lamp,196.79,1,0.08,181.43
4520,2024-08-30,North,Store,Electronics,Headphones,171.33,4,0.13,596.65
4521,2024-09-30,West,Online,Beauty,Shampoo,192.0,2,0.05,364.61
4522,2024-12-16,East,Store,Fashion,Shoes,157.77,4,0.05,601.58
4523,2024-01-23,East,Online,Electronics,Speaker,261.13,2,0.15,442.06
4524,2024-05-02,East,Online,Home,Table,13.28,2,0.12,23.37
4525,2024-06-01,East,Online,Electronics,Laptop,13.61,1,0.05,12.92
4526,2024-11-22,North,Online,Home,Lamp,136.75,2,0.04,262.6
4527,2024-10-15,East,Store,Grocery,Beverages,100.65,2,0.11,179.44
4528,2024-12-19,North,Store,Fashion,Jeans,122.03,2,0.16,204.12
4529,2024-03-24,West,Online,Home,Chair,287.5,2,0.1,517.14
4530,2024-07-06,West,Store,Beauty,Skincare,76.44,2,0.03,148.01
4531,2024-11-08,West,Store,Fashion,Jeans,166.64,3,0.17,417.33
4532,2024-10-03,West,Online,Electronics,Phone,160.83,2,0.16,269.96
4533,2024-09-04,East,Online,Home,Chair,136.13,4,0.01,538.46
4534,2024-05-27,West,Store,Home,Lamp,123.7,4,0.12,436.57
4535,2024-05-25,South,Store,Home,Table,225.07,1,0.06,212.45
4536,2024-08-07,South,Store,Fashion,Shoes,177.09,2,0.14,305.81
4537,2024-10-16,East,Store,Home,Table,50.69,2,0.1,90.81
4538,2024-07-21,West,Online,Home,Table,55.18,4,0.15,188.18
4539,2024-01-04,East,Store,Beauty,Skincare,16.47,3,0.15,42.07
4540,2024-07-24,South,Store,Home,Cookware,64.63,1,0.18,52.85
4541,2024-05-29,South,Online,Fashion,T-Shirt,193.34,1,0.15,164.69
4542,2024-01-20,West,Store,Home,Cookware,30.58,2,0.05,57.9
4543,2024-03-07,East,Online,Grocery,Snacks,122.63,1,0.13,106.26
4544,2024-08-04,East,Store,Beauty,Skincare,87.44,2,0.1,158.0
4545,2024-04-27,South,Store,Beauty,Perfume,153.88,1,0.19,124.37
